text,time,long,lat,target
@sadler_squared’s tweet made me want in n out,2019-08-20 10:00:00,34.1826,-118.4397,0
"Lmaooo these is this meme I live by it goes “I don’t need nobody, pretending they give a fuck about me” and that’s lol",2019-08-20 10:00:00,34.1826,-118.4397,0
Honestly miserable in this heat. And so is my child.,2019-08-20 10:00:00,34.1826,-118.4397,0
Whos 13?,2019-08-20 10:00:00,34.1826,-118.4397,0
the fucking audacity my boss has LMAO,2019-08-20 10:00:00,34.1826,-118.4397,0
Omg lol I really thought this was quan before I saw his face,2019-08-20 10:00:00,34.1826,-118.4397,0
pic.twitter.com/P2XxuDNV7P – at Lamplight Lounge,2019-08-20 10:00:00,34.1826,-118.4397,0
I still remember the first time I cheated,2019-08-20 10:00:00,34.1826,-118.4397,0
This is @boooduhhh vs @seaofallanhttps://twitter.com/shitcarlos_says/status/1169332264737468416 …,2019-08-20 10:00:00,34.1826,-118.4397,0
Cheers to you. And you. And you. #hat #hose #beer #ThursdayVibe #SoCal @Mumford Brewing https://www.instagram.com/p/B2DGxhyjoIU/?igshid=ydfm39h3un8g …,2019-08-20 10:00:00,34.1826,-118.4397,0
pic.twitter.com/S2Rmc6WwSj,2019-08-20 10:00:00,34.1826,-118.4397,0
youhttps://twitter.com/X1PMG_/status/1169746759368826880 …,2019-08-20 10:00:00,34.1826,-118.4397,0
"Howlin rays , veggie grill, roscoes, pinks, baohouse",2019-08-20 10:00:00,34.1826,-118.4397,0
Let’s kick some ice.pic.twitter.com/6ICHVgRpBU,2019-08-20 10:00:00,34.1826,-118.4397,0
Im in a lil bit of a situation,2019-08-20 10:00:00,34.1826,-118.4397,0
Tomorrow night! Danny Divine vs @luchasaurushttps://twitter.com/MPW805/status/1169759025350627328 …,2019-08-20 10:00:00,34.1826,-118.4397,0
Star Fox,2019-08-20 10:00:00,34.1826,-118.4397,0
going private cus i don’t know what’s gonna happen at nocturnal not tryna get caught up,2019-08-20 10:00:00,34.1826,-118.4397,0
"I just luv shooting these 420 Nurse Models! Soyborrachotv Photography! @420nurses #420nurse #420nurses @Riverside, California https://www.instagram.com/p/B2DGwvGlweE/?igshid=zsg5nznz2ta7 …",2019-08-20 10:00:00,34.1826,-118.4397,0
2019 has been the year of people constantly fuckin stuff up..https://twitter.com/Variety/status/1169725592226455552 …,2019-08-20 10:00:00,34.1826,-118.4397,0
ily thank you,2019-08-20 10:00:00,34.1826,-118.4397,0
No but Fried Chicken is.,2019-08-20 10:00:00,34.1826,-118.4397,0
What’s so bad about them?,2019-08-20 10:00:00,34.1826,-118.4397,0
In all honesty Plastic Angels is probably one of the most hype songs ive seen performed live. @EbenOfficial you did good with with this one. So enjoy this thread of me and my friends popping off to this songpic.twitter.com/8HOIW1KfdQ,2019-08-20 10:00:00,34.1826,-118.4397,0
Nice.. @SilphGG #Battlers #GOBattle pic.twitter.com/f3OK6JEcxs,2019-08-20 10:00:00,34.1826,-118.4397,0
Not in this instance.... but yeah...https://twitter.com/iBallin0_o/status/1169103126860849152 …,2019-08-20 10:00:00,34.1826,-118.4397,0
I’m so ready for winter! This heat is so nasty and I was never a fan,2019-08-20 10:00:00,34.1826,-118.4397,0
i can’t wait to have my own studio,2019-08-20 10:00:00,34.1826,-118.4397,0
CC: 45 & 2020 Democratic Presidential Candidateshttps://twitter.com/Britn3yB/status/1168261085557772288 …,2019-08-20 10:00:00,34.1826,-118.4397,0
So awesome!,2019-08-20 10:00:00,34.1826,-118.4397,0
Yes. I need to be shielded from the sun but I also need to see clearly. #PrescriptionSunglasses,2019-08-20 10:00:00,34.1826,-118.4397,0
"The League of Woman Voters is ready, who else ready to PUT Schools and Communities First!?!!!!!https://twitter.com/LWVC/status/1169754606097690624 …",2019-08-20 10:00:00,34.1826,-118.4397,0
2348Z N950SG COUNTY OF LOS ANGELES Call: L950SG Squawk: 1206 N33.9322 W118.1612 Altitude: 1425ft Course: 176º Groundspeed: 124kts,2019-08-20 10:00:00,34.1826,-118.4397,0
Thanks friends,2019-08-20 10:00:00,34.1826,-118.4397,0
Ay grabe! #ABSCBNBallFanFave Daniel Padilla #ABSCBNBallFanFave Kathryn Bernardo @imdanielpadilla @bernardokathhttps://twitter.com/hydrldn/status/1169641412859613184 …,2019-08-20 10:00:00,34.1826,-118.4397,0
Let's go Bears!!!https://twitter.com/ChicagoBears/status/1169750622935105538 …,2019-08-20 10:00:00,34.1826,-118.4397,0
https://twitter.com/jcurly_/status/1169758131296952320 …,2019-08-20 10:00:00,34.1826,-118.4397,0
"It ain’t reciprocated, it ain’t happenin’ babyyyy",2019-08-20 10:00:00,34.1826,-118.4397,0
#TrumpLiespic.twitter.com/VxeTipzt84,2019-08-20 10:00:00,34.1826,-118.4397,0
Omghttps://twitter.com/QueerEye/status/1169747034980671491 …,2019-08-20 10:00:00,34.1826,-118.4397,0
Enjoy it! Loving following along with the tweets.,2019-08-20 10:00:00,34.1826,-118.4397,0
#Dr. #Sebi's #Family #Opens #Up #About #Nipsey #Hussle #Conspiracy #Theories #Theory & #Holistic #Nutrition https://youtu.be/NA7qMngCAso via #YouTube,2019-08-20 10:00:00,34.1826,-118.4397,0
Sure you will. Just like Puerto Rico?,2019-08-20 10:00:00,34.1826,-118.4397,0
He made cartoons against Nazis and donated to Jewish charities,2019-08-20 10:00:00,34.1826,-118.4397,0
"Exactly, the ways these movies are marketed just creative dumb divisions",2019-08-20 10:00:00,34.1826,-118.4397,0
What do y’all think about my Reel ??https://m.youtube.com/watch?v=_mR2Dga-iLk … – at 1600 VINE,2019-08-20 10:00:00,34.1826,-118.4397,0
hell naw she started the invite,2019-08-20 10:00:00,34.1826,-118.4397,0
brand new whip got no Keys! How nice is this mans car!!,2019-08-20 10:00:00,34.1826,-118.4397,0
"Oh, I gotta hear thishttps://twitter.com/JokerBateman/status/1169753924380889088 …",2019-08-20 10:00:00,34.1826,-118.4397,0
"SxFxTxGx July 2010, when we were playing backyard gigs almost every weekend! #StraightFromTheGrave #SFTG #Outlaw #Horror #Punkabilly #DoYou #FTW #Esé @Buena Park, California https://www.instagram.com/p/B2DGskrgHTi/?igshid=lfc0ktjyaxqz …",2019-08-20 10:00:00,34.1826,-118.4397,0
this really made me lolhttps://twitter.com/Jay_andrade562/status/1169386119911206912 …,2019-08-20 10:00:00,34.1826,-118.4397,0
pic.twitter.com/B46ntK9fuN,2019-08-20 10:00:00,34.1826,-118.4397,0
I'm inspired,2019-08-20 10:00:00,34.1826,-118.4397,0
Asian girls are the best periodhttps://twitter.com/_khoworld/status/1169757985263874048 …,2019-08-20 10:00:00,34.1826,-118.4397,0
Just started following you!,2019-08-20 10:00:00,34.1826,-118.4397,0
Santa Barbara!! Come on out to our last Shmmer Nights event @sbcaf tonight from 7-10p! I’ll be djing som heaters. @kcrw #summernights @Los Agaves https://www.instagram.com/p/B2DGsr4gKzD/?igshid=qizyf9131dd9 …,2019-08-20 10:00:00,34.1826,-118.4397,0
Esto ni en el TBO,2019-08-20 10:00:00,34.1826,-118.4397,0
Hate hate being sick :/,2019-08-20 10:00:00,34.1826,-118.4397,0
"Well, that’s disappointinghttps://twitter.com/Variety/status/1169725592226455552 …",2019-08-20 10:00:00,34.1826,-118.4397,0
never stop.,2019-08-20 10:00:00,34.1826,-118.4397,0
Yes,2019-08-20 10:00:00,34.1826,-118.4397,0
Sweet I be waiting for the it in spotify,2019-08-20 10:00:00,34.1826,-118.4397,0
The @dallascowboys are complete with @EzekielElliott back & along with the seasoned vet @JasonWitten a super year is in the making! #ZekeWho #zekeelliott #DallasCowboys #thatswho,2019-08-20 10:00:00,34.1826,-118.4397,0
It has really caught on. It's even a t-shirt now.,2019-08-20 10:00:00,34.1826,-118.4397,0
you too,2019-08-20 10:00:00,34.1826,-118.4397,0
Holy shit @KyleCanovahttps://twitter.com/Ruffskunk612/status/1169738275558313984 …,2019-08-20 10:00:00,34.1826,-118.4397,0
Third day and i already got promoted,2019-08-20 10:00:00,34.1826,-118.4397,0
Hope you had a great one @ReneeWellsSTEAM !,2019-08-20 10:00:00,34.1826,-118.4397,0
I was agreeing with your #Quityerbitchin hashtag. That's all...pic.twitter.com/Xtk9oN1kme,2019-08-20 10:00:00,34.1826,-118.4397,0
"But baby you, you make me better.",2019-08-20 10:00:00,34.1826,-118.4397,0
"This beautiful boutique was at my front door from the flower fairies .... I love you fairies! Thank you for filling my heart and for your words that touched me. #blessed #grateful @Tustin, California https://www.instagram.com/p/B2DGreKgKBG/?igshid=1ktv1g2m2kh8k …",2019-08-20 10:00:00,34.1826,-118.4397,0
"FRIDAY: First Friday Vibe: Labor Day Week Celebration. Join us for a Labor Day celebration with a happy hour starting at 5 PM then lituation starting at 10 PM with the best DJs in town mixing the best Reggae, Hip… https://www.instagram.com/p/B2DGrPng44E/?igshid=1kq9rz5w79bmo …",2019-08-20 10:00:00,34.1826,-118.4397,0
"The best part of it all: “the judge in the southwest city of Rochefort ordered them to pay 1,000 euros ($1,005) in damages to Fesseau (rooster’s owner) for reputational harm, plus court costs.”pic.twitter.com/eHKKxJM908",2019-08-20 10:00:00,34.1826,-118.4397,0
Let's say there's a TV timeout after this. What do you tell your guys? Absolutely shredded them.,2019-08-20 10:00:00,34.1826,-118.4397,0
Let's go @serenawilliams! #USOpen,2019-08-20 10:00:00,34.1826,-118.4397,0
All the shown information is public information.,2019-08-20 10:00:00,34.1826,-118.4397,0
@StrangeSouthPod Thank you for the shout out!! I totally didn’t expect it.. I was like wait what?! that’s my name! You girls had me fangirling over here bragging to my friends have you guys heard the new episode of TSSP? Yup!! They gave a out!,2019-08-20 10:00:00,34.1826,-118.4397,0
#SANTAMonica #Beach #LosAngeles #California #OroSolido #Mom #Madrecita @Santa Monica Beach https://www.instagram.com/p/B2DGqgGB8il/?igshid=32qsosrhkml1 …,2019-08-20 10:00:00,34.1826,-118.4397,0
"Try Carnival Row. It’s just close enough to normal Victorian crime drama, but with faeries and centaurs",2019-08-20 10:00:00,34.1826,-118.4397,0
I would dieeeeeeeeee https://twitter.com/YoungLionBlog/status/1169686531545554944 …,2019-08-20 10:00:00,34.1826,-118.4397,0
Best anime intro after boondockshttps://twitter.com/hesjustniceee/status/1169758356560441344 …,2019-08-20 10:00:00,34.1826,-118.4397,0
Twitter hates me,2019-08-20 10:00:00,34.1826,-118.4397,0
They’re cute whatchu mean,2019-08-20 10:00:00,34.1826,-118.4397,0
"Folks, for a relaxed and unplugged vacation, go to Loreto in Baja! #visitLoreto #visitBaja #BajaCaliforniaSur #VisitMexico",2019-08-20 10:00:00,34.1826,-118.4397,0
My period is supposed to come on Friday the 13th! How crazy lolpic.twitter.com/5KAvD6FChR – at victor valley community hospital,2019-08-20 10:00:00,34.1826,-118.4397,0
Will you lend me your shut the fuck up?https://twitter.com/DanCrenshawTX/status/1169458359977881600 …,2019-08-20 10:00:00,34.1826,-118.4397,0
Scratch out a new Resume and Claw your way to a different Job Please!,2019-08-20 10:00:00,34.1826,-118.4397,0
God help us.https://twitter.com/psychdr100/status/1169722268928208897 …,2019-08-20 10:00:00,34.1826,-118.4397,0
"Yes, Washington is an interesting club. But I do believe their are enough Conservative Republicans who can carry the Standard for the party and lead them in the right direction.https://twitter.com/jtyler220/status/1169757679822266368 …",2019-08-20 10:00:00,34.1826,-118.4397,0
"Do you have proof @maplangley. you obviously don't. @pepperwingate provided material, but you only provide typically bigoted slogans",2019-08-20 10:00:00,34.1826,-118.4397,0
Im kidding by the way but it foreals be like that sometimes,2019-08-20 10:00:00,34.1826,-118.4397,0
Still. Beat. https://twitter.com/_StayLowKi/status/1169750015633436672 …pic.twitter.com/8FxGbp6djg,2019-08-20 10:00:00,34.1826,-118.4397,0
Finna show yo sisters what you be tweeting,2019-08-20 10:00:00,34.1826,-118.4397,0
pic.twitter.com/QbCvGhDOIq,2019-08-20 10:00:00,34.1826,-118.4397,0
#HardKnocks picked the wrong week to stop filming the fiasco going on @Raiders camp. It'd be like driving by and looking at a car wreck on the highway.,2019-08-20 10:00:00,34.1826,-118.4397,0
He beat a 73 win western conference champion. He doesn’t have to prove anything.https://twitter.com/lakurnashun/status/1169713577906905089 …,2019-08-20 10:00:00,34.1826,-118.4397,0
https://twitter.com/chartsnm/status/1169699046124118017 …pic.twitter.com/G7bYhHRkxd,2019-08-20 10:00:00,34.1826,-118.4397,0
Don’t hurt em now,2019-08-20 10:00:00,34.1826,-118.4397,0
@tsukiko_mori i miss ya sis.,2019-08-20 10:00:00,34.1826,-118.4397,0
All We see is “I’m trying to get fucked up” :),2019-08-20 10:00:00,34.1826,-118.4397,0
Name a better group of captains. You can’t #Ramshttps://twitter.com/weddlesbeard/status/1169757468471095297 …,2019-08-20 10:00:00,34.1826,-118.4397,0
"In case you want to re-live it, here it is again I made a short movie out of it. Hope you enjoy it.https://youtu.be/b4x42SN7LHk",2019-08-20 10:00:00,34.1826,-118.4397,0
I'm raising money for Start up Clothing Line of S.C.L.A. (South Central). Click to Donate: https://www.gofundme.com/f/SCLAINVENTORY&rcid=r01-156772718086-9c7ba43893cb4bb1&pc=tw_co_campmgmt_m … via @gofundme,2019-08-20 10:00:00,34.1826,-118.4397,0
Love you!,2019-08-20 10:00:00,34.1826,-118.4397,0
I C O N I C lolhttps://twitter.com/DrakeandJosh_NC/status/1169637078939750400 …,2019-08-20 10:00:00,34.1826,-118.4397,0
"Annie, are you ok? #ElReyDelPop en Hollywood Walk of Fame https://www.instagram.com/p/B2DGnmbJXltelMQ1ylVvBQlRESqVRSJP4SbJDs0/?igshid=f6twg1cu8ukj …",2019-08-20 10:00:00,34.1826,-118.4397,0
2347Z N950SG COUNTY OF LOS ANGELES Call: L950SG N33.9710 W118.1643 Altitude: 1425ft Course: 176º Groundspeed: 124kts,2019-08-20 10:00:00,34.1826,-118.4397,0
Man if I would have known how expensive going to jail is I would have stayed home all day everyday,2019-08-20 10:00:00,34.1826,-118.4397,0
Dude sounds like he needs some sleep. Should have knocked him out.,2019-08-20 10:00:00,34.1826,-118.4397,0
I love you,2019-08-20 10:00:00,34.1826,-118.4397,0
"NO, just dumb.https://twitter.com/safiasaleh_/status/1169733451710377986 …",2019-08-20 10:00:00,34.1826,-118.4397,0
what’s the move in cali??????,2019-08-20 10:00:00,34.1826,-118.4397,0
@realDonaldTrump @RepJerryNadler @SpeakerPelosihttps://twitter.com/RojoRurba002/status/1169719306378199042 …,2019-08-20 10:00:00,34.1826,-118.4397,0
I think I have to because my trip is in Oct,2019-08-20 10:00:00,34.1826,-118.4397,0
I would risk my life for ANY cat,2019-08-20 10:00:00,34.1826,-118.4397,0
I wonder what I said to Nicki Minaj for her to block me.,2019-08-20 10:00:00,34.1826,-118.4397,0
Ditto!,2019-08-20 10:00:00,34.1826,-118.4397,0
"Even after being blocked by Mundane maddow for a year, it's still fun to be able to spot someone responding to one of his garbage takes right off the bat. I saw what you wrote, and I knew which so called member of the skeptic community you are responding to.",2019-08-20 10:00:00,34.1826,-118.4397,0
Since I couldn’t go to beach bash I’m finna pull up to Knocturnal ATLEAST.,2019-08-20 10:00:00,34.1826,-118.4397,0
"Look the devil in the eye, but never blink. @realKILLERkross shot backstage at @BarWrestlingpic.twitter.com/HqhGvedYxx",2019-08-20 10:00:00,34.1826,-118.4397,0
Your vibes are tremendous,2019-08-20 10:00:00,34.1826,-118.4397,0
Excited to learn Choong-Jang Finally back to a alisohillstkd class this afternoon after a wee break for the baby. #ITF #TKD #MartialArts #TaekwonDo @Aliso Hills Taekwondo https://www.instagram.com/p/B2DGlQRBT66/?igshid=2ub859rqky70 …,2019-08-20 10:00:00,34.1826,-118.4397,0
"Yup, that’s about righthttps://twitter.com/yesi_cruzzz1/status/1168958211367612416 …",2019-08-20 10:00:00,34.1826,-118.4397,0
Sooo little!!https://twitter.com/Evelynmarieq/status/1169420609672994816 …,2019-08-20 10:00:00,34.1826,-118.4397,0
"Those be the ugly ones that nobody want, so you either be single again or make it work with a fuckboy",2019-08-20 10:00:00,34.1826,-118.4397,0
I want you and you want me too,2019-08-20 10:00:00,34.1826,-118.4397,0
O meu ursao,2019-08-20 10:00:00,34.1826,-118.4397,0
Which golf course are you standing by at the ready?,2019-08-20 10:00:00,34.1826,-118.4397,0
"The wokest thing David Lynch ever said is that habitual behavior allows your mind to wander, like eating the same thing at the same time from the same restaurant and it was like oh that’s why old people do that, me too now",2019-08-20 10:00:00,34.1826,-118.4397,0
Very excited to announce I'm officially an @InmanNews contributor Have you read my article on How To Optimize Your Instagram Profile ? http://bit.ly/inman-how-to-optimize-ig …pic.twitter.com/t70aqIMX2D,2019-08-20 10:00:00,34.1826,-118.4397,0
recharging and meditating,2019-08-20 10:00:00,34.1826,-118.4397,0
This https://twitter.com/BernieSanders/status/1169699707544842240 …,2019-08-20 10:00:00,34.1826,-118.4397,0
I really wanted to see @TheRedPears so bad at Tropicalia,2019-08-20 10:00:00,34.1826,-118.4397,0
Nigga throwing his girl pH balance offhttps://twitter.com/trippieredd/status/1169717777269186561 …,2019-08-20 10:00:00,34.1826,-118.4397,0
THE. BEST. EVER.,2019-08-20 10:00:00,34.1826,-118.4397,0
"#Athletics move into a virtual tie for wild card with wild comeback win, via @AlexHallANhttp://sfex.news/2lytwl5",2019-08-20 10:00:00,34.1826,-118.4397,0
I’m so jealous of BRitish kids and all the great shows they had that never made it across the pond #DemonHeadmaster #BBC #TerenceHardiman #Horror #KidsShowhttps://twitter.com/RadioTimes/status/1169528342250323968 …,2019-08-20 10:00:00,34.1826,-118.4397,0
Laughing at another niggas joke = cheating,2019-08-20 10:00:00,34.1826,-118.4397,0
Thank you mom!,2019-08-20 10:00:00,34.1826,-118.4397,0
Da ferk!?https://twitter.com/ZonePhysics/status/1169732088876216322 …,2019-08-20 10:00:00,34.1826,-118.4397,0
I honestly think everyone I know owes me atleast one PEDA,2019-08-20 10:00:00,34.1826,-118.4397,0
Delusions of grandeur. Riding on coattails is more accurate. Bless your heart.,2019-08-20 10:00:00,34.1826,-118.4397,0
@realDonaldTrump @SpeakerPelosi @RepJerryNadlerhttps://twitter.com/TeaPainUSA/status/1169732051848826880 …,2019-08-20 10:00:00,34.1826,-118.4397,0
My brother is always sending me $$.. it makes me feel bad bc I feel like he thinks I’ll only do stuff for him when he gives me $$$,2019-08-20 10:00:00,34.1826,-118.4397,0
Gettin’ Spooky Over Here! @Made. Shop https://www.instagram.com/p/B2DGixIFJRn/?igshid=1x1014omqullw …,2019-08-20 10:00:00,34.1826,-118.4397,0
this was insane https://twitter.com/OAKBOYZNation/status/1169725439939633156 …,2019-08-20 10:00:00,34.1826,-118.4397,0
pic.twitter.com/F6Ii5Qv530,2019-08-20 10:00:00,34.1826,-118.4397,0
Fuck that piece of garbage,2019-08-20 10:00:00,34.1826,-118.4397,0
"#Athletics move into a virtual tie for wild card with wild comeback win, via @AlexHallAN http://sfex.news/2lytwl5",2019-08-20 10:00:00,34.1826,-118.4397,0
"No one was talking about open or concealed carry. He purely spoke about loaning a gun to a friend. The borrower of course has to obey any laws in the state, but I cannot find any prohibition on loaning a weapon as long as they aren't a prohibited person.",2019-08-20 10:00:00,34.1826,-118.4397,0
"We a wacky dog toy! This Bloody Mary (?!?) was on sale at PetSmart for $2. Good thing, since it’ll only last about 2 seconds. @PetSmart https://www.instagram.com/p/B2DGh-un3MX/?igshid=ccop7e6cf24c …",2019-08-20 10:00:00,34.1826,-118.4397,0
https://music.youtube.com/watch?v=xUNqsfFUwhY&feature=share … 23,2019-08-20 10:00:00,34.1826,-118.4397,0
"Dragonfly Medicine @Venice, California https://www.instagram.com/p/B2DGh9KnUkrkmpeZ_xo-cHfo3OwLAOIapm8ZI40/?igshid=1h4k0bc54qk70 …",2019-08-20 10:00:00,34.1826,-118.4397,0
I understand that. I have no issues with Cody vs Jericho. I think it will be a great match. My only problem is the way they set this up. At least have a #1 contendership match for the title. Then Cody could win that match and earn a title shot. It's simple booking...,2019-08-20 10:00:00,34.1826,-118.4397,0
Prolly best not to,2019-08-20 10:00:00,34.1826,-118.4397,0
"¡Hola! I love anything art, fashion, & cruelty free! If you're the same, please send yourself my way!♡♡♡ My blog: http://adiinpink.blogspot.com I always follow back and respond to comments.",2019-08-20 10:00:00,34.1826,-118.4397,0
AB acting out reminds me of some of the mf’s I played w/ back in high school,2019-08-20 10:00:00,34.1826,-118.4397,0
Big FACTS,2019-08-20 10:00:00,34.1826,-118.4397,0
Neutrals. For Fall. How original.https://twitter.com/HuffPost/status/1169754250613841920 …,2019-08-20 10:00:00,34.1826,-118.4397,0
That book is so gooooooooood,2019-08-20 10:00:00,34.1826,-118.4397,0
UGHZhttps://twitter.com/dxnielleg/status/1169756447577493504 …,2019-08-20 10:00:00,34.1826,-118.4397,0
@SHO_Billions on my way. #actor #headshot #billions #suitpic.twitter.com/P0KqQaAPpP,2019-08-20 10:00:00,34.1826,-118.4397,0
No-written-Constitution-having ex-empire.,2019-08-20 10:00:00,34.1826,-118.4397,0
UGLY,2019-08-20 10:00:00,34.1826,-118.4397,0
LMFAOOO STOPPPP IM DEAD,2019-08-20 10:00:00,34.1826,-118.4397,0
Even his name tells you all you need to know about this mendacious douchebag @realDonaldTrumphttps://twitter.com/purplefunker/status/1169645129659035656 …,2019-08-20 10:00:00,34.1826,-118.4397,0
Bets on you losing your first FF game of the season to being “unlucky”,2019-08-20 10:00:00,34.1826,-118.4397,0
My period said BOO bitch its spooky season. pic.twitter.com/aYikQbLPbB,2019-08-20 10:00:00,34.1826,-118.4397,0
My family doggo is getting put down tomorrow. She's old and dying and its fucking me up.,2019-08-20 10:00:00,34.1826,-118.4397,0
@rita85431044 Thank you for the follow.,2019-08-20 10:00:00,34.1826,-118.4397,0
"Caught the neighbors robber on camera. @Lancaster, California https://www.instagram.com/p/B2DGbNMFRaO/?igshid=13c7k8gpztgot …",2019-08-20 10:00:00,34.1826,-118.4397,0
Me going through my old photos looking for a #tbt post.pic.twitter.com/H63q7r8NaL,2019-08-20 10:00:00,34.1826,-118.4397,0
If it ever happens . The marriage not your funeral lmao,2019-08-20 10:00:00,34.1826,-118.4397,0
Yours truly continuing the party tonight @SurRestaurant see y’all there #surrules #vanderpumprules #weho #drinks #dance #music #dj #143 #djmickey #djlife @SUR RESTAURANT https://www.instagram.com/p/B2DGgnHpxBk/?igshid=130n0jdtmtyge …,2019-08-20 10:00:00,34.1826,-118.4397,0
I fight everyone. pls lmkhttps://twitter.com/amapola_bear/status/1169753606892867584 …,2019-08-20 10:00:00,34.1826,-118.4397,0
oomf is a business woman,2019-08-20 10:00:00,34.1826,-118.4397,0
#TrumpWillFuqWithEverySingleOneOfOURRights #WakeUpAmerica #TrumpNoShameOrScruples #TrumpHasNoMoralCompass #TrumpCoreIsRotten @BrownsvilleRGV @BrownsvilleNews @CatholicRGV @TexasTribune @TexasObserver #TrumpDoesntKnowWTFHesDoing @realDonaldTrump #TrumpSatanicPlaybook #BadHombrehttps://twitter.com/Bill_Maxwell_/status/1169739325199634433 …,2019-08-20 10:00:00,34.1826,-118.4397,0
"Yup! I am married to an SID, and have seen it all first hand. I got a lot of love for all SID’s and their plight.https://twitter.com/DonVieth/status/1169650875377364992 …",2019-08-20 10:00:00,34.1826,-118.4397,0
6,2019-08-20 10:00:00,34.1826,-118.4397,0
Lookin like I’m bout to put “booked & busy” in my bio,2019-08-20 10:00:00,34.1826,-118.4397,0
Nahhh lameee,2019-08-20 10:00:00,34.1826,-118.4397,0
my nail lady thought I was 17 lmaoo,2019-08-20 10:00:00,34.1826,-118.4397,0
So who’s taking me https://twitter.com/PBR/status/1169694185307308032 …,2019-08-20 10:00:00,34.1826,-118.4397,0
Banger!!!,2019-08-20 10:00:00,34.1826,-118.4397,0
"Reposting for our brothers and sisters in kitchen arms thunderboltla @theparksfinest #Repost @theparksfinest ・・・ New kitchen, who this? Our family next door is in need of staff for thunderboltla. Work with… https://www.instagram.com/p/B2DGfPWhh0R/?igshid=omj95sm5a0ci …",2019-08-20 10:00:00,34.1826,-118.4397,0
"Thursday, Sept 12, I’m playing Pickwick’s Pub in Woodland Hills, CA. One week from today. @Pickwick's Pub https://www.instagram.com/p/B2DGfUZpwrC/?igshid=fbnn77aww0fz …",2019-08-20 10:00:00,34.1826,-118.4397,0
El Chapo Carne Asada Pizza makes a comeback! Thu Sept 5 @Progress Brewing https://www.instagram.com/p/B2DGfKPHqjR/?igshid=17g500unhvt76 …,2019-08-20 10:00:00,34.1826,-118.4397,0
https://twitter.com/TheDailyShow/status/1169747175661867009 …,2019-08-20 10:00:00,34.1826,-118.4397,0
girl you’re going to get subtweeted by them stop >:(,2019-08-20 10:00:00,34.1826,-118.4397,0
This toddler is really crying and following me lmao she wants me to carry her but I’m cooking .,2019-08-20 10:00:00,34.1826,-118.4397,0
pic.twitter.com/ZPkTyO6Tgq,2019-08-20 10:00:00,34.1826,-118.4397,0
#ThrowbackThursday i wonder who took this picture @nofear0531 #MemoriesOf2012pic.twitter.com/4VaWDrhY4u – at Alex's Bar,2019-08-20 10:00:00,34.1826,-118.4397,0
Either the tanning salon or the roller coaster,2019-08-20 10:00:00,34.1826,-118.4397,0
Johnny Depp cuts a dapper figure in navy suit and shades as he greets fans and signs autographs ahead of his appearance at the Venice Film Festivalpic.twitter.com/MySGvjpOuS,2019-08-20 10:00:00,34.1826,-118.4397,0
Serena don’t make no sense,2019-08-20 10:00:00,34.1826,-118.4397,0
Why you lying tho lol,2019-08-20 10:00:00,34.1826,-118.4397,0
Zoo! And Nat... @NatalieEgenolf,2019-08-20 10:00:00,34.1826,-118.4397,0
pic.twitter.com/hHVWDENFca,2019-08-20 10:00:00,34.1826,-118.4397,0
Not according to the national weather service you stupid fuckhttps://twitter.com/realDonaldTrump/status/1169375550806351872 …,2019-08-20 10:00:00,34.1826,-118.4397,0
@sonotgenevieve Happy Birthday Love,2019-08-20 10:00:00,34.1826,-118.4397,0
Looks awesome!,2019-08-20 10:00:00,34.1826,-118.4397,0
https://twitter.com/Allard_Lab_UCLA/status/1169751938184835072 …,2019-08-20 10:00:00,34.1826,-118.4397,0
5Lhttps://twitter.com/victoriarrenee/status/1169742774876483584 …,2019-08-20 10:00:00,34.1826,-118.4397,0
Still thinking of yesterday’s shower,2019-08-20 10:00:00,34.1826,-118.4397,0
"Nooo, you’re Lalo",2019-08-20 10:00:00,34.1826,-118.4397,0
@carmona_nany un abrazo especial mi niña hermosa NaNy que Lindo fue el recordatorio y tus mensajes que impartes siempre es agradable pasar por tu perfil,2019-08-20 10:00:00,34.1826,-118.4397,0
Let me know if you need help with anything?,2019-08-20 10:00:00,34.1826,-118.4397,0
How are you feeling,2019-08-20 10:00:00,34.1826,-118.4397,0
I got $20 for whoever can tell me what I did to Lisa my ex off on my birthday,2019-08-20 10:00:00,34.1826,-118.4397,0
leave it up to me to find the anime series about a lawyer,2019-08-20 10:00:00,34.1826,-118.4397,0
"dang, I rly want a boob job",2019-08-20 10:00:00,34.1826,-118.4397,0
Listen to wiz khalifa,2019-08-20 10:00:00,34.1826,-118.4397,0
no surprisingly,2019-08-20 10:00:00,34.1826,-118.4397,0
ok and ?https://twitter.com/R_Calico/status/1169385957767942144 …,2019-08-20 10:00:00,34.1826,-118.4397,0
YA LE TE TIRARON PARA QUE TE VALLAS SOLA SI NO ELLOS TE VAN A SACAR OK SOLO QUIEREN ARENEROS DE HUEZO COMORADO TU ESTAS DE MAS ALLI HAS EL MOVINIENTO ANTES QUE ELLOS OK,2019-08-20 10:00:00,34.1826,-118.4397,0
Wish I can buy someone the legend edition lmaooo,2019-08-20 10:00:00,34.1826,-118.4397,0
He’s the Esqueleto to my Nacho Libre #couplecostumespic.twitter.com/KgtbeG1RGA,2019-08-20 10:00:00,34.1826,-118.4397,0
Hottest day of the week fasho,2019-08-20 10:00:00,34.1826,-118.4397,0
Agreed,2019-08-20 10:00:00,34.1826,-118.4397,0
